progress_id,student_id,module_id,course_id,start_date,completion_date,completion_status,time_spent_hours,progress_percentage
PRG0006859,STU00404,MOD00044,CRS006,2026-02-22,2026-03-02,Completed,3.56,100
PRG0006860,STU00404,MOD00045,CRS006,2026-02-05,2026-03-10,Completed,1.13,71
PRG0006861,STU00404,MOD00046,CRS006,2026-02-06,2026-02-25,Completed,4.3,61
PRG0006862,STU00404,MOD00048,CRS006,2026-02-05,2026-02-20,In Progress,1.39,52
PRG0006863,STU00404,MOD00145,CRS019,2025-06-21,2025-07-27,Completed,1.84,41
PRG0006864,STU00404,MOD00146,CRS019,2025-06-19,2025-06-12,In Progress,6.46,89
PRG0006865,STU00404,MOD00147,CRS019,2025-07-05,2025-08-31,In Progress,6.84,24
PRG0006866,STU00404,MOD00148,CRS019,2025-06-14,2025-07-04,In Progress,6.31,9
PRG0006867,STU00404,MOD00149,CRS019,2025-06-18,2025-07-13,Completed,5.25,86
PRG0006868,STU00404,MOD00150,CRS019,2025-06-11,2025-09-04,Completed,10.66,57
PRG0006869,STU00404,MOD00151,CRS019,2025-06-24,2025-09-03,Completed,4.35,18
PRG0006870,STU00404,MOD00152,CRS019,2025-06-14,2025-08-10,Completed,2.63,44
PRG0006871,STU00405,MOD00035,CRS005,2025-09-11,2025-10-03,Completed,3.62,99
PRG0006872,STU00405,MOD00036,CRS005,2025-09-15,2025-09-10,Completed,1.19,61
PRG0006873,STU00405,MOD00037,CRS005,2025-08-26,2025-10-07,Completed,3.19,57
PRG0006874,STU00405,MOD00038,CRS005,2025-08-27,2025-10-07,In Progress,9.96,74
PRG0006875,STU00405,MOD00040,CRS005,2025-09-10,2025-10-20,Not Started,11.12,16
PRG0006876,STU00406,MOD00001,CRS001,2025-10-21,2025-11-29,Not Started,6.34,84
PRG0006877,STU00406,MOD00002,CRS001,2025-10-11,2025-10-01,Completed,2.6,16
PRG0006878,STU00406,MOD00003,CRS001,2025-09-24,2025-11-22,In Progress,2.32,0
PRG0006879,STU00406,MOD00004,CRS001,2025-10-23,2025-11-25,Not Started,4.04,4
PRG0006880,STU00406,MOD00005,CRS001,2025-09-24,2025-12-16,Not Started,1.77,77
PRG0006881,STU00406,MOD00006,CRS001,2025-10-18,2025-12-14,Completed,1.32,90
PRG0006882,STU00406,MOD00007,CRS001,2025-10-13,2025-11-16,In Progress,6.99,16
PRG0006883,STU00406,MOD00008,CRS001,2025-10-09,2025-11-05,Completed,5.38,53
PRG0006884,STU00406,MOD00074,CRS010,2025-12-18,2026-01-22,Completed,6.27,90
PRG0006885,STU00406,MOD00075,CRS010,2025-12-17,2026-01-17,Completed,5.55,42
PRG0006886,STU00406,MOD00076,CRS010,2025-12-17,2026-01-14,Completed,1.89,8
PRG0006887,STU00406,MOD00077,CRS010,2025-12-03,2025-11-29,Completed,7.47,8
PRG0006888,STU00406,MOD00078,CRS010,2025-11-21,2026-01-31,In Progress,2.57,92
PRG0006889,STU00406,MOD00079,CRS010,2025-12-19,2026-02-04,Completed,2.34,34
PRG0006890,STU00406,MOD00080,CRS010,2025-12-19,2025-12-07,In Progress,1.63,28
PRG0006891,STU00407,MOD00073,CRS010,2026-03-23,2026-03-26,Completed,12.39,2
PRG0006892,STU00407,MOD00074,CRS010,2026-04-08,2026-05-31,Completed,3.76,93
PRG0006893,STU00407,MOD00075,CRS010,2026-03-23,2026-04-10,Not Started,4.98,84
PRG0006894,STU00407,MOD00076,CRS010,2026-04-03,2026-05-06,Completed,1.21,9
PRG0006895,STU00407,MOD00077,CRS010,2026-04-09,2026-06-13,Completed,5.58,64
PRG0006896,STU00407,MOD00078,CRS010,2026-03-22,2026-05-10,In Progress,1.69,93
PRG0006897,STU00407,MOD00079,CRS010,2026-04-05,2026-04-01,Completed,4.41,21
PRG0006898,STU00407,MOD00080,CRS010,2026-04-07,2026-03-31,Completed,2.66,85
PRG0006899,STU00407,MOD00057,CRS008,2025-06-03,2025-07-24,In Progress,9.63,1
PRG0006900,STU00407,MOD00058,CRS008,2025-05-26,2025-07-19,Completed,6.6,62
PRG0006901,STU00407,MOD00059,CRS008,2025-06-06,2025-08-18,Completed,3.01,35
PRG0006902,STU00407,MOD00060,CRS008,2025-06-12,2025-08-03,Completed,4.16,91
PRG0006903,STU00407,MOD00061,CRS008,2025-05-26,2025-07-15,Not Started,11.71,79
PRG0006904,STU00407,MOD00062,CRS008,2025-06-08,2025-07-09,In Progress,4.58,87
PRG0006905,STU00407,MOD00063,CRS008,2025-05-31,2025-07-13,In Progress,1.04,4
PRG0006906,STU00407,MOD00064,CRS008,2025-05-26,2025-06-07,Completed,9.89,6
PRG0006907,STU00407,MOD00153,CRS020,2025-12-05,2025-12-18,Completed,7.12,59
PRG0006908,STU00407,MOD00156,CRS020,2025-11-14,2026-01-26,Not Started,1.74,12
PRG0006909,STU00407,MOD00158,CRS020,2025-12-10,2026-01-23,Completed,2.73,52
PRG0006910,STU00408,MOD00057,CRS008,2025-06-04,2025-06-09,In Progress,12.7,81
PRG0006911,STU00408,MOD00058,CRS008,2025-06-11,2025-08-24,Completed,3.17,55
PRG0006912,STU00408,MOD00059,CRS008,2025-05-29,2025-07-31,In Progress,8.69,98
PRG0006913,STU00408,MOD00060,CRS008,2025-06-19,2025-08-06,Completed,11.9,45
PRG0006914,STU00408,MOD00061,CRS008,2025-05-27,2025-06-30,Completed,3.92,82
PRG0006915,STU00408,MOD00062,CRS008,2025-06-24,2025-08-03,Completed,1.41,20
PRG0006916,STU00408,MOD00063,CRS008,2025-06-12,2025-06-14,Completed,3.4,81
PRG0006917,STU00408,MOD00064,CRS008,2025-05-29,2025-08-07,Not Started,11.42,50
PRG0006918,STU00409,MOD00065,CRS009,2026-01-10,2026-02-03,Completed,3.47,19
PRG0006919,STU00409,MOD00071,CRS009,2026-01-14,2026-02-11,Completed,12.54,70
PRG0006920,STU00409,MOD00072,CRS009,2026-01-15,2026-02-16,Completed,5.03,29
PRG0006921,STU00409,MOD00017,CRS003,2025-06-10,2025-05-29,In Progress,2.7,17
PRG0006922,STU00409,MOD00018,CRS003,2025-06-03,2025-06-01,In Progress,14.3,25
PRG0006923,STU00409,MOD00019,CRS003,2025-06-02,2025-06-03,Completed,1.62,83
PRG0006924,STU00409,MOD00020,CRS003,2025-05-29,2025-08-20,In Progress,1.45,71
PRG0006925,STU00409,MOD00021,CRS003,2025-06-05,2025-07-26,Completed,10.66,52
PRG0006926,STU00409,MOD00022,CRS003,2025-06-07,2025-08-10,Completed,9.84,0
PRG0006927,STU00409,MOD00023,CRS003,2025-06-26,2025-08-08,Completed,8.83,74
PRG0006928,STU00409,MOD00024,CRS003,2025-06-06,2025-06-27,Completed,4.48,37
PRG0006929,STU00409,MOD00137,CRS018,2025-10-16,2025-10-28,Completed,1.17,70
PRG0006930,STU00409,MOD00138,CRS018,2025-10-08,2025-12-17,In Progress,1.17,62
PRG0006931,STU00409,MOD00139,CRS018,2025-10-30,2025-10-08,Completed,12.69,64
PRG0006932,STU00409,MOD00140,CRS018,2025-10-12,2025-12-13,Not Started,5.91,70
PRG0006933,STU00409,MOD00141,CRS018,2025-10-08,2025-11-15,Completed,2.96,96
PRG0006934,STU00409,MOD00142,CRS018,2025-09-30,2025-11-27,In Progress,1.8,12
PRG0006935,STU00409,MOD00143,CRS018,2025-10-29,2025-10-21,In Progress,2.81,16
PRG0006936,STU00409,MOD00144,CRS018,2025-10-01,2025-11-01,In Progress,4.75,1
PRG0006937,STU00409,MOD00009,CRS002,2025-08-09,2025-09-15,Completed,4.56,52
PRG0006938,STU00409,MOD00010,CRS002,2025-07-23,2025-08-12,Completed,5.42,62
PRG0006939,STU00409,MOD00011,CRS002,2025-07-18,2025-07-30,Completed,5.07,8
PRG0006940,STU00409,MOD00012,CRS002,2025-08-13,2025-09-29,In Progress,7.78,66
PRG0006941,STU00409,MOD00013,CRS002,2025-08-14,2025-07-21,Completed,5.37,2
PRG0006942,STU00409,MOD00014,CRS002,2025-07-24,2025-07-21,Completed,12.23,91
PRG0006943,STU00409,MOD00015,CRS002,2025-08-08,2025-08-14,In Progress,1.7,71
PRG0006944,STU00409,MOD00016,CRS002,2025-07-28,2025-09-14,In Progress,3.36,69
PRG0006945,STU00409,MOD00121,CRS016,2025-06-01,2025-08-13,In Progress,2.16,59
PRG0006946,STU00409,MOD00122,CRS016,2025-06-25,2025-07-11,Completed,2.75,25
PRG0006947,STU00409,MOD00123,CRS016,2025-06-03,2025-06-16,Completed,10.82,44
PRG0006948,STU00409,MOD00124,CRS016,2025-06-06,2025-08-04,Completed,5.53,20
PRG0006949,STU00409,MOD00125,CRS016,2025-05-28,2025-08-20,Completed,1.81,93
PRG0006950,STU00409,MOD00126,CRS016,2025-06-22,2025-07-03,Completed,1.24,19
PRG0006951,STU00409,MOD00127,CRS016,2025-06-13,2025-08-24,In Progress,3.55,49
PRG0006952,STU00409,MOD00128,CRS016,2025-05-28,2025-07-14,Completed,11.75,29
PRG0006953,STU00410,MOD00145,CRS019,2026-02-15,2026-03-08,In Progress,2.38,56
PRG0006954,STU00410,MOD00148,CRS019,2026-03-02,2026-02-17,In Progress,8.5,14
PRG0006955,STU00410,MOD00149,CRS019,2026-03-14,2026-05-12,Completed,4.91,95
PRG0006956,STU00410,MOD00150,CRS019,2026-02-26,2026-04-22,In Progress,11.22,24
PRG0006957,STU00410,MOD00130,CRS017,2025-11-17,2025-12-11,In Progress,8.7,98
PRG0006958,STU00410,MOD00133,CRS017,2025-11-17,2025-11-23,Completed,11.23,38
PRG0006959,STU00410,MOD00136,CRS017,2025-10-20,2025-12-23,Completed,2.92,12
PRG0006960,STU00410,MOD00089,CRS012,2026-02-22,2026-03-13,Completed,10.18,58
PRG0006961,STU00410,MOD00090,CRS012,2026-03-14,2026-04-13,In Progress,3.45,48
PRG0006962,STU00410,MOD00091,CRS012,2026-02-27,2026-03-04,Not Started,8.83,45
PRG0006963,STU00410,MOD00092,CRS012,2026-03-09,2026-04-04,Not Started,13.37,10
PRG0006964,STU00410,MOD00093,CRS012,2026-03-02,2026-05-12,Completed,3.06,71
PRG0006965,STU00410,MOD00094,CRS012,2026-02-22,2026-04-28,In Progress,1.72,20
PRG0006966,STU00410,MOD00095,CRS012,2026-02-27,2026-02-20,In Progress,2.19,31
PRG0006967,STU00410,MOD00096,CRS012,2026-02-16,2026-04-19,Completed,8.12,70
PRG0006968,STU00411,MOD00041,CRS006,2025-08-28,2025-10-16,Not Started,2.41,29
PRG0006969,STU00411,MOD00042,CRS006,2025-09-13,2025-10-01,Completed,4.7,71
PRG0006970,STU00411,MOD00043,CRS006,2025-09-08,2025-09-27,Not Started,4.35,59
PRG0006971,STU00411,MOD00045,CRS006,2025-08-15,2025-08-30,Completed,1.83,21
PRG0006972,STU00411,MOD00046,CRS006,2025-08-20,2025-10-06,Completed,7.02,4
PRG0006973,STU00411,MOD00047,CRS006,2025-09-06,2025-10-18,Completed,5.88,59
PRG0006974,STU00411,MOD00049,CRS007,2025-06-13,2025-06-17,Completed,5.52,90
PRG0006975,STU00411,MOD00050,CRS007,2025-07-07,2025-09-05,Completed,13.59,87
PRG0006976,STU00411,MOD00053,CRS007,2025-06-29,2025-09-04,Completed,3.14,26
PRG0006977,STU00412,MOD00049,CRS007,2025-06-19,2025-07-24,In Progress,4.91,99
PRG0006978,STU00412,MOD00050,CRS007,2025-05-31,2025-07-17,Not Started,12.02,39
PRG0006979,STU00412,MOD00051,CRS007,2025-06-09,2025-08-04,Not Started,6.43,16
PRG0006980,STU00412,MOD00052,CRS007,2025-06-24,2025-08-27,Completed,4.41,99
PRG0006981,STU00412,MOD00053,CRS007,2025-06-01,2025-06-05,Completed,2.77,64
PRG0006982,STU00412,MOD00054,CRS007,2025-06-07,2025-06-22,In Progress,2.17,89
PRG0006983,STU00412,MOD00055,CRS007,2025-06-19,2025-06-29,Completed,1.21,56
PRG0006984,STU00412,MOD00056,CRS007,2025-06-28,2025-08-23,Completed,1.84,1
PRG0006985,STU00413,MOD00025,CRS004,2025-11-09,2025-10-31,Completed,2.39,9
PRG0006986,STU00413,MOD00026,CRS004,2025-11-09,2025-10-15,Completed,4.34,74
PRG0006987,STU00413,MOD00027,CRS004,2025-10-22,2025-11-04,Completed,2.31,59
PRG0006988,STU00413,MOD00028,CRS004,2025-10-16,2025-12-24,In Progress,2.26,15
PRG0006989,STU00413,MOD00029,CRS004,2025-10-17,2025-11-23,Not Started,3.47,60
PRG0006990,STU00413,MOD00030,CRS004,2025-10-31,2025-10-25,In Progress,3.4,91
PRG0006991,STU00413,MOD00031,CRS004,2025-11-08,2025-12-10,Completed,6.88,13
PRG0006992,STU00413,MOD00032,CRS004,2025-11-11,2025-12-31,Not Started,4.08,85
PRG0006993,STU00413,MOD00113,CRS015,2026-02-13,2026-04-18,In Progress,1.24,87
PRG0006994,STU00413,MOD00114,CRS015,2026-02-18,2026-03-10,Completed,1.55,29
PRG0006995,STU00413,MOD00115,CRS015,2026-02-22,2026-03-13,In Progress,1.11,98
PRG0006996,STU00413,MOD00116,CRS015,2026-02-10,2026-02-07,Not Started,3.52,36
PRG0006997,STU00413,MOD00117,CRS015,2026-03-01,2026-04-17,Completed,4.08,24
PRG0006998,STU00413,MOD00118,CRS015,2026-02-04,2026-03-18,Completed,2.88,5
PRG0006999,STU00413,MOD00119,CRS015,2026-02-15,2026-03-19,Completed,5.03,40
PRG0007000,STU00413,MOD00120,CRS015,2026-02-06,2026-03-10,In Progress,2.48,3
PRG0007001,STU00413,MOD00081,CRS011,2026-02-23,2026-04-18,In Progress,1.84,33
PRG0007002,STU00413,MOD00083,CRS011,2026-02-17,2026-02-16,In Progress,1.89,26
PRG0007003,STU00413,MOD00086,CRS011,2026-02-04,2026-03-28,Completed,2.13,66
PRG0007004,STU00413,MOD00087,CRS011,2026-03-01,2026-02-24,Not Started,2.94,12
PRG0007005,STU00413,MOD00137,CRS018,2025-11-09,2025-11-13,Completed,1.66,54
PRG0007006,STU00413,MOD00139,CRS018,2025-10-27,2026-01-05,Completed,5.15,85
PRG0007007,STU00414,MOD00065,CRS009,2025-05-17,2025-06-01,Completed,3.95,95
PRG0007008,STU00414,MOD00066,CRS009,2025-05-05,2025-05-31,Completed,7.73,71
PRG0007009,STU00414,MOD00067,CRS009,2025-05-28,2025-07-08,In Progress,5.76,96
PRG0007010,STU00414,MOD00068,CRS009,2025-05-23,2025-05-07,Completed,3.97,68
PRG0007011,STU00414,MOD00069,CRS009,2025-05-30,2025-07-18,Completed,2.44,100
PRG0007012,STU00414,MOD00070,CRS009,2025-05-31,2025-07-14,In Progress,11.42,60
PRG0007013,STU00414,MOD00071,CRS009,2025-05-29,2025-05-23,In Progress,9.65,99
PRG0007014,STU00414,MOD00072,CRS009,2025-05-29,2025-07-04,In Progress,1.03,58
PRG0007015,STU00414,MOD00041,CRS006,2025-08-23,2025-09-18,Completed,4.44,9
PRG0007016,STU00414,MOD00042,CRS006,2025-08-05,2025-10-18,Completed,10.78,20
PRG0007017,STU00414,MOD00043,CRS006,2025-08-27,2025-08-18,Completed,2.88,30
PRG0007018,STU00414,MOD00044,CRS006,2025-08-29,2025-09-12,Completed,3.7,28
PRG0007019,STU00414,MOD00045,CRS006,2025-09-01,2025-08-14,Completed,2.89,50
PRG0007020,STU00414,MOD00046,CRS006,2025-08-09,2025-09-18,Completed,8.03,100
PRG0007021,STU00414,MOD00047,CRS006,2025-08-10,2025-10-02,Completed,1.03,99
PRG0007022,STU00414,MOD00048,CRS006,2025-08-15,2025-08-21,Completed,2.9,2
PRG0007023,STU00414,MOD00098,CRS013,2026-02-11,2026-02-09,In Progress,5.72,94
PRG0007024,STU00414,MOD00033,CRS005,2025-10-23,2026-01-05,Completed,4.07,62
PRG0007025,STU00414,MOD00034,CRS005,2025-11-01,2026-01-02,In Progress,5.59,91
PRG0007026,STU00414,MOD00038,CRS005,2025-11-06,2025-12-14,Completed,7.4,60
PRG0007027,STU00414,MOD00039,CRS005,2025-10-26,2025-11-07,In Progress,9.6,56
PRG0007028,STU00414,MOD00040,CRS005,2025-10-28,2025-12-23,In Progress,1.43,2
PRG0007029,STU00414,MOD00009,CRS002,2026-02-01,2026-04-06,Completed,3.32,85
PRG0007030,STU00414,MOD00014,CRS002,2026-02-03,2026-03-10,Completed,9.99,72
PRG0007031,STU00415,MOD00061,CRS008,2026-02-15,2026-03-04,Completed,6.78,8
PRG0007032,STU00415,MOD00065,CRS009,2026-02-25,2026-03-17,Completed,1.3,54
PRG0007033,STU00415,MOD00066,CRS009,2026-03-14,2026-04-05,In Progress,2.15,65
PRG0007034,STU00415,MOD00067,CRS009,2026-02-27,2026-05-08,Completed,4.22,10
PRG0007035,STU00415,MOD00068,CRS009,2026-02-26,2026-03-15,Completed,2.35,95
PRG0007036,STU00415,MOD00069,CRS009,2026-03-09,2026-05-01,In Progress,7.39,48
PRG0007037,STU00415,MOD00070,CRS009,2026-02-15,2026-02-17,Completed,7.96,87
PRG0007038,STU00415,MOD00071,CRS009,2026-03-08,2026-03-14,Completed,12.56,38
PRG0007039,STU00415,MOD00072,CRS009,2026-03-05,2026-03-20,Not Started,5.65,56
PRG0007040,STU00415,MOD00129,CRS017,2026-03-08,2026-05-06,In Progress,3.83,44
PRG0007041,STU00415,MOD00130,CRS017,2026-03-03,2026-04-26,Completed,8.38,100
PRG0007042,STU00415,MOD00131,CRS017,2026-02-22,2026-03-14,Completed,2.49,71
PRG0007043,STU00415,MOD00132,CRS017,2026-02-15,2026-03-13,Not Started,4.33,93
PRG0007044,STU00415,MOD00133,CRS017,2026-03-17,2026-02-18,Not Started,8.06,44
PRG0007045,STU00415,MOD00134,CRS017,2026-02-15,2026-05-12,In Progress,2.43,88
PRG0007046,STU00415,MOD00135,CRS017,2026-03-10,2026-04-08,Completed,6.66,38
PRG0007047,STU00415,MOD00136,CRS017,2026-03-04,2026-04-17,Completed,7.66,45
PRG0007048,STU00416,MOD00067,CRS009,2025-06-21,2025-09-07,Completed,3.67,6
PRG0007049,STU00416,MOD00069,CRS009,2025-06-24,2025-08-17,Completed,1.27,74
PRG0007050,STU00416,MOD00114,CRS015,2025-10-11,2025-12-30,In Progress,4.15,82
PRG0007051,STU00416,MOD00115,CRS015,2025-10-22,2025-12-20,Completed,1.22,34
PRG0007052,STU00416,MOD00117,CRS015,2025-11-05,2025-10-07,In Progress,2.85,48
PRG0007053,STU00416,MOD00120,CRS015,2025-10-09,2025-10-07,Completed,3.46,13
PRG0007054,STU00416,MOD00006,CRS001,2025-09-09,2025-11-04,Completed,2.2,54
PRG0007055,STU00416,MOD00007,CRS001,2025-08-22,2025-10-23,Not Started,1.64,88
PRG0007056,STU00416,MOD00081,CRS011,2025-08-13,2025-10-19,Completed,2.99,59
PRG0007057,STU00416,MOD00082,CRS011,2025-08-24,2025-09-13,Completed,6.62,9
PRG0007058,STU00416,MOD00084,CRS011,2025-08-24,2025-09-01,Completed,1.67,93
PRG0007059,STU00416,MOD00086,CRS011,2025-08-18,2025-10-27,Completed,3.71,44
PRG0007060,STU00416,MOD00087,CRS011,2025-08-16,2025-09-27,Completed,1.28,23
PRG0007061,STU00416,MOD00088,CRS011,2025-08-25,2025-09-11,Completed,1.88,68
PRG0007062,STU00416,MOD00073,CRS010,2026-02-01,2026-03-06,In Progress,9.23,35
PRG0007063,STU00416,MOD00074,CRS010,2026-01-08,2026-02-25,Completed,2.65,4
PRG0007064,STU00416,MOD00075,CRS010,2026-01-28,2026-02-20,Completed,10.54,49
PRG0007065,STU00416,MOD00076,CRS010,2026-02-02,2026-03-21,Completed,2.32,91
PRG0007066,STU00416,MOD00077,CRS010,2026-01-23,2026-01-26,In Progress,8.03,48
PRG0007067,STU00416,MOD00078,CRS010,2026-01-19,2026-02-12,Completed,2.72,76
PRG0007068,STU00416,MOD00079,CRS010,2026-01-20,2026-03-27,In Progress,3.03,62
PRG0007069,STU00416,MOD00080,CRS010,2026-02-01,2026-01-26,In Progress,1.9,45
PRG0007070,STU00417,MOD00138,CRS018,2025-12-21,2026-02-03,Completed,4.79,72
PRG0007071,STU00417,MOD00139,CRS018,2025-12-11,2026-02-08,In Progress,6.18,75
PRG0007072,STU00417,MOD00140,CRS018,2026-01-05,2026-01-21,Completed,5.33,24
PRG0007073,STU00417,MOD00141,CRS018,2025-12-25,2026-02-26,Completed,10.38,4
PRG0007074,STU00417,MOD00143,CRS018,2025-12-13,2026-02-12,In Progress,5.71,52
PRG0007075,STU00417,MOD00144,CRS018,2026-01-02,2025-12-16,In Progress,7.21,100
PRG0007076,STU00417,MOD00073,CRS010,2025-11-09,2026-01-01,Completed,5.54,16
PRG0007077,STU00417,MOD00074,CRS010,2025-10-30,2025-11-14,Completed,6.3,81
PRG0007078,STU00417,MOD00075,CRS010,2025-11-16,2026-01-07,Completed,9.69,17
PRG0007079,STU00417,MOD00076,CRS010,2025-10-24,2025-11-28,Completed,1.45,63
PRG0007080,STU00417,MOD00077,CRS010,2025-11-19,2025-12-12,Completed,3.67,15
PRG0007081,STU00417,MOD00078,CRS010,2025-11-02,2025-11-06,Completed,1.65,7
PRG0007082,STU00417,MOD00079,CRS010,2025-11-14,2026-01-19,Completed,2.38,96
PRG0007083,STU00417,MOD00080,CRS010,2025-11-15,2025-12-27,In Progress,2.37,75
PRG0007084,STU00417,MOD00049,CRS007,2025-09-02,2025-09-29,In Progress,3.25,27
PRG0007085,STU00417,MOD00050,CRS007,2025-09-17,2025-08-26,In Progress,13.38,83
PRG0007086,STU00417,MOD00051,CRS007,2025-08-26,2025-09-30,Completed,2.89,6
PRG0007087,STU00417,MOD00052,CRS007,2025-09-06,2025-10-16,In Progress,3.73,7
PRG0007088,STU00417,MOD00053,CRS007,2025-09-04,2025-11-11,Not Started,2.37,8
PRG0007089,STU00417,MOD00054,CRS007,2025-08-30,2025-10-12,Completed,1.34,75
PRG0007090,STU00417,MOD00055,CRS007,2025-09-04,2025-09-11,Completed,1.16,49
PRG0007091,STU00417,MOD00056,CRS007,2025-08-28,2025-11-12,In Progress,4.14,53
PRG0007092,STU00417,MOD00009,CRS002,2025-11-25,2026-01-31,In Progress,2.69,13
PRG0007093,STU00417,MOD00012,CRS002,2025-11-14,2025-11-13,Not Started,2.57,74
PRG0007094,STU00417,MOD00013,CRS002,2025-12-06,2025-11-13,Not Started,5.55,65
PRG0007095,STU00417,MOD00014,CRS002,2025-11-13,2026-01-25,Not Started,7.59,18
PRG0007096,STU00417,MOD00016,CRS002,2025-11-26,2026-01-19,Completed,9.51,80
PRG0007097,STU00417,MOD00001,CRS001,2026-04-04,2026-05-01,In Progress,7.97,74
PRG0007098,STU00417,MOD00006,CRS001,2026-04-25,2026-03-30,Completed,4.85,36
PRG0007099,STU00418,MOD00082,CRS011,2026-02-15,2026-02-12,Completed,1.91,46
PRG0007100,STU00418,MOD00083,CRS011,2026-02-22,2026-04-12,Completed,1.45,28
PRG0007101,STU00418,MOD00084,CRS011,2026-02-05,2026-04-25,Completed,2.99,34
PRG0007102,STU00418,MOD00085,CRS011,2026-02-15,2026-03-26,Completed,3.02,63
PRG0007103,STU00418,MOD00086,CRS011,2026-01-26,2026-04-02,Completed,1.52,43
PRG0007104,STU00418,MOD00087,CRS011,2026-02-01,2026-02-05,Not Started,1.45,88
PRG0007105,STU00418,MOD00050,CRS007,2025-10-13,2025-11-04,Not Started,2.23,29
PRG0007106,STU00418,MOD00053,CRS007,2025-10-08,2025-10-05,In Progress,3.33,91
PRG0007107,STU00418,MOD00054,CRS007,2025-09-30,2025-09-28,In Progress,5.43,5
PRG0007108,STU00418,MOD00055,CRS007,2025-09-20,2025-10-05,Completed,1.18,61
PRG0007109,STU00419,MOD00065,CRS009,2025-12-30,2026-02-22,In Progress,4.49,12
PRG0007110,STU00419,MOD00066,CRS009,2025-12-29,2026-02-06,Completed,1.51,88
PRG0007111,STU00419,MOD00067,CRS009,2026-01-12,2026-01-16,Completed,3.56,29
PRG0007112,STU00419,MOD00068,CRS009,2026-01-05,2026-01-01,In Progress,4.27,7
PRG0007113,STU00419,MOD00069,CRS009,2026-01-11,2026-01-18,Completed,6.58,80
PRG0007114,STU00419,MOD00070,CRS009,2026-01-20,2026-02-01,Completed,10.66,63
PRG0007115,STU00419,MOD00071,CRS009,2026-01-21,2026-02-10,In Progress,7.65,69
PRG0007116,STU00419,MOD00072,CRS009,2025-12-29,2026-03-01,Not Started,8.5,88
PRG0007117,STU00419,MOD00033,CRS005,2025-12-15,2026-01-23,Completed,4.28,25
PRG0007118,STU00419,MOD00034,CRS005,2025-11-21,2026-01-24,Completed,7.41,80
PRG0007119,STU00419,MOD00036,CRS005,2025-12-19,2025-12-09,In Progress,2.93,58
PRG0007120,STU00419,MOD00037,CRS005,2025-12-17,2026-02-06,Completed,1.48,73
PRG0007121,STU00419,MOD00038,CRS005,2025-12-06,2026-02-01,In Progress,10.46,95
PRG0007122,STU00419,MOD00081,CRS011,2025-06-13,2025-09-11,Completed,2.66,31
PRG0007123,STU00419,MOD00082,CRS011,2025-07-10,2025-08-27,Completed,4.52,16
PRG0007124,STU00419,MOD00083,CRS011,2025-06-13,2025-07-11,Completed,1.56,65
PRG0007125,STU00419,MOD00084,CRS011,2025-07-04,2025-07-08,Completed,2.18,94
PRG0007126,STU00419,MOD00085,CRS011,2025-06-19,2025-08-18,Not Started,4.86,8
PRG0007127,STU00419,MOD00086,CRS011,2025-06-28,2025-07-29,Completed,2.05,57
PRG0007128,STU00419,MOD00087,CRS011,2025-07-09,2025-07-23,In Progress,2.87,35
PRG0007129,STU00419,MOD00088,CRS011,2025-06-24,2025-07-20,Completed,2.53,59
PRG0007130,STU00420,MOD00099,CRS013,2025-11-24,2025-12-13,In Progress,1.88,76
PRG0007131,STU00420,MOD00101,CRS013,2025-12-09,2026-02-08,Completed,1.25,85
PRG0007132,STU00420,MOD00102,CRS013,2025-11-26,2026-01-04,Not Started,3.99,5
PRG0007133,STU00420,MOD00103,CRS013,2025-11-24,2025-11-26,Completed,4.42,90
PRG0007134,STU00420,MOD00104,CRS013,2025-12-08,2026-02-06,In Progress,7.94,89
PRG0007135,STU00420,MOD00025,CRS004,2026-03-27,2026-05-26,Not Started,3.5,9
PRG0007136,STU00420,MOD00027,CRS004,2026-03-29,2026-05-25,In Progress,1.81,38
PRG0007137,STU00420,MOD00028,CRS004,2026-04-10,2026-05-19,Completed,2.22,24
PRG0007138,STU00420,MOD00032,CRS004,2026-04-17,2026-04-06,Completed,8.88,18
PRG0007139,STU00420,MOD00033,CRS005,2026-03-31,2026-06-05,Completed,3.06,37
PRG0007140,STU00420,MOD00034,CRS005,2026-03-14,2026-04-01,In Progress,10.18,13
PRG0007141,STU00420,MOD00035,CRS005,2026-04-03,2026-05-30,Completed,4.51,100
PRG0007142,STU00420,MOD00036,CRS005,2026-03-09,2026-06-04,Completed,2.46,56
PRG0007143,STU00420,MOD00037,CRS005,2026-03-18,2026-04-14,In Progress,4.23,55
PRG0007144,STU00420,MOD00038,CRS005,2026-04-05,2026-04-18,Completed,6.88,44
PRG0007145,STU00420,MOD00039,CRS005,2026-03-17,2026-05-13,In Progress,3.37,27
PRG0007146,STU00420,MOD00040,CRS005,2026-04-02,2026-05-20,Completed,3.82,10
PRG0007147,STU00420,MOD00003,CRS001,2026-02-17,2026-04-29,Completed,2.75,85
PRG0007148,STU00420,MOD00006,CRS001,2026-02-23,2026-03-22,Not Started,3.68,19
PRG0007149,STU00420,MOD00008,CRS001,2026-02-17,2026-04-24,In Progress,1.55,69
PRG0007150,STU00421,MOD00033,CRS005,2025-10-04,2025-10-24,In Progress,2.32,39
PRG0007151,STU00421,MOD00034,CRS005,2025-09-30,2025-12-11,Completed,5.43,89
PRG0007152,STU00421,MOD00035,CRS005,2025-10-09,2025-09-18,In Progress,6.36,51
