progress_id,student_id,module_id,course_id,start_date,completion_date,completion_status,time_spent_hours,progress_percentage
PRG0006537,STU00373,MOD00009,CRS002,2026-04-17,2026-04-04,Completed,11.77,88
PRG0006538,STU00373,MOD00010,CRS002,2026-04-12,2026-05-04,Completed,7.75,74
PRG0006539,STU00373,MOD00011,CRS002,2026-04-04,2026-04-25,In Progress,7.22,99
PRG0006540,STU00373,MOD00012,CRS002,2026-04-23,2026-06-20,Completed,7.62,57
PRG0006541,STU00373,MOD00013,CRS002,2026-04-13,2026-04-27,In Progress,7.08,97
PRG0006542,STU00373,MOD00014,CRS002,2026-04-27,2026-05-09,Completed,2.03,41
PRG0006543,STU00373,MOD00015,CRS002,2026-04-06,2026-04-24,Completed,7.77,84
PRG0006544,STU00373,MOD00016,CRS002,2026-04-10,2026-05-25,In Progress,8.44,16
PRG0006545,STU00374,MOD00122,CRS016,2025-04-25,2025-06-25,Completed,1.15,86
PRG0006546,STU00374,MOD00124,CRS016,2025-05-18,2025-06-14,Completed,6.18,25
PRG0006547,STU00374,MOD00125,CRS016,2025-04-27,2025-06-02,Completed,2.9,84
PRG0006548,STU00374,MOD00127,CRS016,2025-05-12,2025-05-09,In Progress,1.67,18
PRG0006549,STU00374,MOD00129,CRS017,2025-06-16,2025-07-12,Completed,4.47,62
PRG0006550,STU00374,MOD00130,CRS017,2025-06-15,2025-07-27,In Progress,2.16,7
PRG0006551,STU00374,MOD00131,CRS017,2025-06-13,2025-06-18,In Progress,1.72,76
PRG0006552,STU00374,MOD00132,CRS017,2025-06-23,2025-08-16,In Progress,5.56,40
PRG0006553,STU00374,MOD00133,CRS017,2025-06-14,2025-08-07,Completed,4.75,17
PRG0006554,STU00374,MOD00134,CRS017,2025-05-29,2025-08-03,Completed,7.76,86
PRG0006555,STU00374,MOD00135,CRS017,2025-05-24,2025-08-19,Not Started,7.03,65
PRG0006556,STU00374,MOD00136,CRS017,2025-06-09,2025-07-13,In Progress,5.2,11
PRG0006557,STU00374,MOD00065,CRS009,2025-06-19,2025-07-23,Completed,1.87,26
PRG0006558,STU00374,MOD00066,CRS009,2025-06-16,2025-07-18,In Progress,4.93,3
PRG0006559,STU00374,MOD00067,CRS009,2025-06-26,2025-08-27,In Progress,2.86,100
PRG0006560,STU00374,MOD00068,CRS009,2025-06-22,2025-08-18,Completed,2.24,25
PRG0006561,STU00374,MOD00069,CRS009,2025-07-13,2025-08-19,Not Started,9.11,27
PRG0006562,STU00374,MOD00071,CRS009,2025-06-23,2025-06-26,In Progress,1.95,64
PRG0006563,STU00374,MOD00072,CRS009,2025-06-25,2025-07-16,Completed,1.59,30
PRG0006564,STU00375,MOD00121,CRS016,2025-06-25,2025-06-13,Completed,7.57,95
PRG0006565,STU00375,MOD00122,CRS016,2025-06-22,2025-06-30,Completed,2.43,88
PRG0006566,STU00375,MOD00123,CRS016,2025-06-11,2025-06-24,Completed,1.77,79
PRG0006567,STU00375,MOD00124,CRS016,2025-06-17,2025-07-28,Completed,1.37,87
PRG0006568,STU00375,MOD00125,CRS016,2025-06-12,2025-06-18,Completed,1.23,100
PRG0006569,STU00375,MOD00126,CRS016,2025-06-17,2025-07-01,In Progress,7.95,63
PRG0006570,STU00375,MOD00127,CRS016,2025-06-24,2025-08-17,Completed,9.29,68
PRG0006571,STU00375,MOD00128,CRS016,2025-07-03,2025-06-30,Completed,3.08,33
PRG0006572,STU00375,MOD00017,CRS003,2025-10-05,2025-10-11,In Progress,2.09,50
PRG0006573,STU00375,MOD00018,CRS003,2025-10-22,2025-12-06,Completed,3.01,28
PRG0006574,STU00375,MOD00019,CRS003,2025-09-25,2025-09-27,Not Started,11.32,58
PRG0006575,STU00375,MOD00020,CRS003,2025-10-20,2025-10-18,In Progress,1.32,50
PRG0006576,STU00375,MOD00021,CRS003,2025-09-29,2025-10-14,Completed,5.24,9
PRG0006577,STU00375,MOD00022,CRS003,2025-10-08,2025-09-29,Completed,11.63,83
PRG0006578,STU00375,MOD00023,CRS003,2025-10-22,2025-10-06,In Progress,2.56,9
PRG0006579,STU00375,MOD00024,CRS003,2025-10-18,2025-10-30,Completed,6.43,90
PRG0006580,STU00376,MOD00137,CRS018,2026-02-15,2026-02-08,Not Started,7.93,62
PRG0006581,STU00376,MOD00138,CRS018,2026-02-23,2026-03-12,Completed,5.52,73
PRG0006582,STU00376,MOD00139,CRS018,2026-02-03,2026-03-31,In Progress,5.48,88
PRG0006583,STU00376,MOD00140,CRS018,2026-03-03,2026-03-20,Completed,14.45,46
PRG0006584,STU00376,MOD00141,CRS018,2026-03-05,2026-03-27,In Progress,6.9,41
PRG0006585,STU00376,MOD00142,CRS018,2026-02-04,2026-03-15,In Progress,7.34,48
PRG0006586,STU00376,MOD00143,CRS018,2026-02-18,2026-03-07,Completed,6.81,85
PRG0006587,STU00376,MOD00144,CRS018,2026-02-26,2026-03-19,Completed,1.77,16
PRG0006588,STU00376,MOD00106,CRS014,2025-08-14,2025-10-02,In Progress,10.1,19
PRG0006589,STU00376,MOD00107,CRS014,2025-07-18,2025-09-18,Completed,8.01,25
PRG0006590,STU00376,MOD00112,CRS014,2025-07-19,2025-08-16,In Progress,1.45,66
PRG0006591,STU00376,MOD00089,CRS012,2026-01-06,2026-02-26,Completed,4.1,12
PRG0006592,STU00376,MOD00090,CRS012,2026-01-22,2026-03-01,Completed,1.16,70
PRG0006593,STU00376,MOD00091,CRS012,2026-01-07,2026-01-14,In Progress,5.64,5
PRG0006594,STU00376,MOD00092,CRS012,2026-01-04,2026-02-20,Completed,3.27,34
PRG0006595,STU00376,MOD00093,CRS012,2025-12-26,2025-12-29,Completed,4.2,81
PRG0006596,STU00376,MOD00094,CRS012,2026-01-06,2026-02-11,Completed,9.44,91
PRG0006597,STU00376,MOD00095,CRS012,2026-01-07,2026-02-01,In Progress,1.29,64
PRG0006598,STU00376,MOD00096,CRS012,2026-01-15,2026-03-13,Completed,3.67,0
PRG0006599,STU00377,MOD00010,CRS002,2025-10-24,2025-12-18,Not Started,1.09,95
PRG0006600,STU00377,MOD00011,CRS002,2025-10-27,2025-10-23,In Progress,8.27,4
PRG0006601,STU00377,MOD00018,CRS003,2026-02-11,2026-02-03,Completed,1.33,50
PRG0006602,STU00377,MOD00024,CRS003,2026-02-06,2026-04-19,In Progress,5.84,68
PRG0006603,STU00377,MOD00073,CRS010,2026-03-22,2026-05-16,Completed,5.93,63
PRG0006604,STU00377,MOD00074,CRS010,2026-02-28,2026-02-25,Completed,1.03,71
PRG0006605,STU00377,MOD00075,CRS010,2026-02-25,2026-02-27,In Progress,1.77,86
PRG0006606,STU00377,MOD00076,CRS010,2026-03-04,2026-04-27,Completed,3.81,32
PRG0006607,STU00377,MOD00077,CRS010,2026-02-27,2026-04-25,Completed,4.17,56
PRG0006608,STU00377,MOD00078,CRS010,2026-03-05,2026-03-23,Completed,2.48,74
PRG0006609,STU00377,MOD00079,CRS010,2026-02-23,2026-05-06,Not Started,1.7,80
PRG0006610,STU00377,MOD00080,CRS010,2026-02-23,2026-04-19,In Progress,2.23,60
PRG0006611,STU00377,MOD00145,CRS019,2025-08-27,2025-10-11,Not Started,1.89,57
PRG0006612,STU00377,MOD00146,CRS019,2025-09-04,2025-09-19,Completed,5.09,4
PRG0006613,STU00377,MOD00147,CRS019,2025-09-05,2025-08-21,Completed,11.34,33
PRG0006614,STU00377,MOD00148,CRS019,2025-09-06,2025-10-23,Completed,2.42,85
PRG0006615,STU00377,MOD00149,CRS019,2025-08-18,2025-09-06,In Progress,6.86,56
PRG0006616,STU00377,MOD00150,CRS019,2025-09-01,2025-08-25,In Progress,1.08,22
PRG0006617,STU00377,MOD00151,CRS019,2025-08-27,2025-09-28,Not Started,1.4,84
PRG0006618,STU00377,MOD00152,CRS019,2025-08-25,2025-08-29,Completed,1.65,23
PRG0006619,STU00377,MOD00050,CRS007,2025-06-12,2025-05-23,Completed,4.32,4
PRG0006620,STU00377,MOD00051,CRS007,2025-05-21,2025-07-11,In Progress,3.28,70
PRG0006621,STU00377,MOD00052,CRS007,2025-05-19,2025-07-24,Completed,2.5,26
PRG0006622,STU00377,MOD00053,CRS007,2025-06-10,2025-08-01,In Progress,5.02,13
PRG0006623,STU00377,MOD00054,CRS007,2025-06-12,2025-07-23,Completed,2.17,83
PRG0006624,STU00377,MOD00056,CRS007,2025-06-13,2025-05-28,Completed,1.76,48
PRG0006625,STU00378,MOD00057,CRS008,2025-06-14,2025-07-29,In Progress,9.0,48
PRG0006626,STU00378,MOD00058,CRS008,2025-06-23,2025-07-22,Completed,3.65,6
PRG0006627,STU00378,MOD00059,CRS008,2025-07-05,2025-07-22,Completed,3.38,83
PRG0006628,STU00378,MOD00060,CRS008,2025-07-04,2025-07-16,Completed,13.3,73
PRG0006629,STU00378,MOD00061,CRS008,2025-06-10,2025-07-22,Completed,1.2,74
PRG0006630,STU00378,MOD00062,CRS008,2025-06-11,2025-08-11,Completed,1.1,66
PRG0006631,STU00378,MOD00063,CRS008,2025-06-16,2025-06-20,Completed,2.85,19
PRG0006632,STU00378,MOD00064,CRS008,2025-06-16,2025-06-25,Completed,3.32,86
PRG0006633,STU00378,MOD00145,CRS019,2026-04-07,2026-05-13,Completed,2.98,68
PRG0006634,STU00378,MOD00146,CRS019,2026-03-24,2026-06-02,In Progress,4.44,99
PRG0006635,STU00378,MOD00147,CRS019,2026-04-06,2026-04-17,In Progress,9.49,5
PRG0006636,STU00378,MOD00148,CRS019,2026-03-31,2026-04-15,Completed,1.87,28
PRG0006637,STU00378,MOD00149,CRS019,2026-04-13,2026-06-15,Completed,12.37,29
PRG0006638,STU00378,MOD00150,CRS019,2026-04-06,2026-04-28,Completed,5.79,81
PRG0006639,STU00378,MOD00151,CRS019,2026-04-15,2026-05-12,Completed,2.39,8
PRG0006640,STU00378,MOD00152,CRS019,2026-04-10,2026-04-06,In Progress,2.15,62
PRG0006641,STU00378,MOD00041,CRS006,2025-06-27,2025-08-07,Completed,5.96,62
PRG0006642,STU00378,MOD00042,CRS006,2025-07-08,2025-07-19,Completed,3.47,3
PRG0006643,STU00378,MOD00043,CRS006,2025-06-27,2025-06-24,In Progress,2.61,58
PRG0006644,STU00378,MOD00044,CRS006,2025-06-24,2025-07-06,Completed,5.27,14
PRG0006645,STU00378,MOD00045,CRS006,2025-07-08,2025-08-30,Completed,6.21,52
PRG0006646,STU00378,MOD00046,CRS006,2025-06-28,2025-07-20,Completed,6.08,20
PRG0006647,STU00378,MOD00047,CRS006,2025-06-14,2025-08-01,Completed,9.95,27
PRG0006648,STU00378,MOD00048,CRS006,2025-06-17,2025-07-09,Completed,1.21,86
PRG0006649,STU00378,MOD00105,CRS014,2025-10-31,2025-10-23,Completed,5.94,41
PRG0006650,STU00378,MOD00106,CRS014,2025-11-05,2025-11-23,In Progress,11.73,33
PRG0006651,STU00378,MOD00107,CRS014,2025-10-19,2025-11-21,Completed,10.82,50
PRG0006652,STU00378,MOD00108,CRS014,2025-11-08,2025-11-11,Completed,9.08,64
PRG0006653,STU00378,MOD00109,CRS014,2025-11-06,2026-01-09,Completed,7.09,95
PRG0006654,STU00378,MOD00110,CRS014,2025-11-10,2025-11-27,In Progress,9.78,74
PRG0006655,STU00378,MOD00111,CRS014,2025-11-06,2025-10-13,Completed,2.34,30
PRG0006656,STU00378,MOD00112,CRS014,2025-10-19,2025-12-08,Completed,2.32,59
PRG0006657,STU00378,MOD00025,CRS004,2026-04-13,2026-04-21,Completed,1.94,33
PRG0006658,STU00378,MOD00026,CRS004,2026-04-14,2026-05-07,Completed,7.4,91
PRG0006659,STU00378,MOD00027,CRS004,2026-04-25,2026-06-23,Completed,2.74,13
PRG0006660,STU00378,MOD00028,CRS004,2026-04-21,2026-06-11,Completed,9.52,3
PRG0006661,STU00378,MOD00029,CRS004,2026-04-20,2026-06-11,Completed,12.07,96
PRG0006662,STU00378,MOD00030,CRS004,2026-04-23,2026-05-22,Completed,7.6,41
PRG0006663,STU00378,MOD00031,CRS004,2026-05-07,2026-06-05,In Progress,3.94,24
PRG0006664,STU00378,MOD00032,CRS004,2026-04-15,2026-06-02,Completed,3.12,22
PRG0006665,STU00379,MOD00041,CRS006,2026-01-27,2026-03-22,In Progress,1.26,69
PRG0006666,STU00379,MOD00042,CRS006,2026-02-05,2026-04-08,Completed,2.92,5
PRG0006667,STU00379,MOD00043,CRS006,2026-02-06,2026-04-16,Completed,4.3,13
PRG0006668,STU00379,MOD00044,CRS006,2026-02-17,2026-03-17,Completed,8.41,6
PRG0006669,STU00379,MOD00045,CRS006,2026-02-14,2026-02-23,In Progress,4.3,79
PRG0006670,STU00379,MOD00046,CRS006,2026-02-19,2026-04-16,Completed,4.13,51
PRG0006671,STU00379,MOD00047,CRS006,2026-01-25,2026-04-02,Completed,3.13,8
PRG0006672,STU00379,MOD00048,CRS006,2026-01-28,2026-04-19,Completed,5.64,69
PRG0006673,STU00380,MOD00099,CRS013,2025-07-18,2025-09-21,Completed,1.75,10
PRG0006674,STU00380,MOD00100,CRS013,2025-08-08,2025-07-28,In Progress,4.83,25
PRG0006675,STU00380,MOD00104,CRS013,2025-07-17,2025-07-11,In Progress,6.14,100
PRG0006676,STU00380,MOD00129,CRS017,2025-09-25,2025-12-15,Completed,2.43,52
PRG0006677,STU00380,MOD00130,CRS017,2025-09-27,2025-11-23,Completed,8.59,52
PRG0006678,STU00380,MOD00132,CRS017,2025-10-20,2025-10-22,Not Started,3.38,16
PRG0006679,STU00380,MOD00134,CRS017,2025-10-07,2025-12-21,In Progress,2.14,9
PRG0006680,STU00380,MOD00135,CRS017,2025-10-20,2025-10-19,In Progress,3.04,88
PRG0006681,STU00380,MOD00081,CRS011,2026-01-01,2025-12-26,Completed,3.58,8
PRG0006682,STU00380,MOD00082,CRS011,2025-12-23,2026-01-03,Completed,4.89,92
PRG0006683,STU00380,MOD00083,CRS011,2025-12-19,2026-01-31,Completed,2.47,63
PRG0006684,STU00380,MOD00084,CRS011,2025-12-03,2026-02-02,Completed,13.79,87
PRG0006685,STU00380,MOD00085,CRS011,2025-12-19,2025-12-13,Completed,5.52,31
PRG0006686,STU00380,MOD00086,CRS011,2025-12-16,2026-02-03,Completed,1.61,65
PRG0006687,STU00380,MOD00087,CRS011,2025-12-17,2026-02-20,In Progress,9.42,69
PRG0006688,STU00380,MOD00088,CRS011,2025-12-23,2026-02-14,Completed,3.65,7
PRG0006689,STU00380,MOD00047,CRS006,2025-07-18,2025-08-14,Completed,4.96,99
PRG0006690,STU00380,MOD00113,CRS015,2026-02-06,2026-01-30,Completed,3.34,38
PRG0006691,STU00380,MOD00117,CRS015,2026-01-20,2026-04-04,In Progress,3.73,20
PRG0006692,STU00380,MOD00118,CRS015,2026-01-08,2026-04-06,Completed,7.08,8
PRG0006693,STU00380,MOD00120,CRS015,2026-01-22,2026-01-12,Not Started,1.97,9
PRG0006694,STU00381,MOD00105,CRS014,2025-09-28,2025-10-31,Completed,1.53,20
PRG0006695,STU00381,MOD00106,CRS014,2025-10-15,2025-10-24,In Progress,2.41,70
PRG0006696,STU00381,MOD00107,CRS014,2025-10-14,2025-11-10,Completed,3.35,57
PRG0006697,STU00381,MOD00108,CRS014,2025-10-15,2025-11-22,In Progress,7.72,28
PRG0006698,STU00381,MOD00109,CRS014,2025-10-02,2025-11-25,Completed,4.87,90
PRG0006699,STU00381,MOD00110,CRS014,2025-10-22,2025-10-23,In Progress,10.1,42
PRG0006700,STU00381,MOD00111,CRS014,2025-10-20,2025-10-29,Completed,3.85,74
PRG0006701,STU00381,MOD00112,CRS014,2025-10-09,2025-11-28,Completed,2.4,75
PRG0006702,STU00381,MOD00081,CRS011,2025-12-25,2026-01-03,Not Started,3.7,90
PRG0006703,STU00381,MOD00082,CRS011,2025-12-12,2026-02-04,In Progress,11.41,53
PRG0006704,STU00381,MOD00083,CRS011,2026-01-02,2026-02-08,Completed,3.1,61
PRG0006705,STU00381,MOD00084,CRS011,2025-12-27,2026-02-07,In Progress,6.07,17
PRG0006706,STU00381,MOD00085,CRS011,2025-12-13,2026-01-18,Completed,3.69,68
PRG0006707,STU00381,MOD00086,CRS011,2026-01-03,2026-02-09,Not Started,1.67,37
PRG0006708,STU00381,MOD00087,CRS011,2026-01-02,2026-02-16,Not Started,3.66,79
PRG0006709,STU00381,MOD00088,CRS011,2025-12-17,2025-12-10,Completed,1.94,41
PRG0006710,STU00381,MOD00057,CRS008,2026-01-26,2026-03-06,Completed,1.5,15
PRG0006711,STU00381,MOD00058,CRS008,2026-02-09,2026-03-23,Completed,3.66,75
PRG0006712,STU00381,MOD00059,CRS008,2026-02-13,2026-01-25,Not Started,3.66,92
PRG0006713,STU00381,MOD00060,CRS008,2026-01-22,2026-03-13,In Progress,3.6,20
PRG0006714,STU00381,MOD00061,CRS008,2026-01-15,2026-02-13,In Progress,7.35,92
PRG0006715,STU00381,MOD00062,CRS008,2026-01-24,2026-02-12,Completed,2.13,20
PRG0006716,STU00381,MOD00063,CRS008,2026-02-12,2026-03-27,Not Started,2.79,48
PRG0006717,STU00381,MOD00064,CRS008,2026-02-11,2026-01-31,Completed,6.17,13
PRG0006718,STU00381,MOD00049,CRS007,2025-10-27,2025-09-29,In Progress,5.24,95
PRG0006719,STU00381,MOD00050,CRS007,2025-10-17,2025-10-25,In Progress,3.94,79
PRG0006720,STU00381,MOD00051,CRS007,2025-10-03,2025-12-24,Completed,3.39,37
PRG0006721,STU00381,MOD00052,CRS007,2025-10-26,2025-10-04,Completed,8.52,47
PRG0006722,STU00381,MOD00053,CRS007,2025-10-09,2025-11-08,Completed,4.39,27
PRG0006723,STU00381,MOD00054,CRS007,2025-10-15,2025-10-08,Not Started,2.37,85
PRG0006724,STU00381,MOD00055,CRS007,2025-10-21,2025-09-29,In Progress,2.97,43
PRG0006725,STU00382,MOD00116,CRS015,2025-06-15,2025-08-27,Completed,7.23,95
PRG0006726,STU00382,MOD00119,CRS015,2025-07-12,2025-09-09,In Progress,5.29,24
PRG0006727,STU00382,MOD00097,CRS013,2025-09-18,2025-09-09,In Progress,3.3,37
PRG0006728,STU00382,MOD00098,CRS013,2025-09-18,2025-11-22,Completed,5.72,65
PRG0006729,STU00382,MOD00099,CRS013,2025-09-12,2025-10-06,In Progress,8.17,49
PRG0006730,STU00382,MOD00100,CRS013,2025-09-20,2025-10-19,Completed,6.51,46
PRG0006731,STU00382,MOD00101,CRS013,2025-10-01,2025-09-09,Completed,1.38,99
PRG0006732,STU00382,MOD00102,CRS013,2025-09-19,2025-09-09,Completed,1.82,67
PRG0006733,STU00382,MOD00103,CRS013,2025-10-02,2025-11-26,Completed,3.47,55
PRG0006734,STU00382,MOD00104,CRS013,2025-09-18,2025-09-13,Completed,7.25,92
PRG0006735,STU00382,MOD00001,CRS001,2025-08-05,2025-10-07,Completed,4.52,71
PRG0006736,STU00382,MOD00002,CRS001,2025-08-05,2025-09-09,In Progress,1.39,28
PRG0006737,STU00382,MOD00003,CRS001,2025-08-18,2025-09-28,Completed,2.0,95
PRG0006738,STU00382,MOD00004,CRS001,2025-08-31,2025-10-14,In Progress,11.83,78
PRG0006739,STU00382,MOD00005,CRS001,2025-08-07,2025-08-23,In Progress,13.51,26
PRG0006740,STU00382,MOD00006,CRS001,2025-08-21,2025-10-24,In Progress,3.8,8
PRG0006741,STU00382,MOD00007,CRS001,2025-08-04,2025-08-28,Completed,7.8,41
PRG0006742,STU00382,MOD00008,CRS001,2025-08-16,2025-10-19,In Progress,1.43,5
PRG0006743,STU00382,MOD00015,CRS002,2026-02-01,2026-02-08,Not Started,5.36,67
PRG0006744,STU00383,MOD00001,CRS001,2026-02-04,2026-03-03,Completed,9.66,36
PRG0006745,STU00383,MOD00002,CRS001,2026-01-26,2026-03-18,Completed,2.91,62
PRG0006746,STU00383,MOD00075,CRS010,2025-10-27,2026-01-09,Completed,1.63,99
PRG0006747,STU00383,MOD00079,CRS010,2025-11-13,2025-12-04,Completed,10.38,20
PRG0006748,STU00383,MOD00057,CRS008,2025-09-22,2025-10-06,Not Started,2.63,94
PRG0006749,STU00383,MOD00058,CRS008,2025-09-12,2025-11-15,Completed,5.57,15
PRG0006750,STU00383,MOD00059,CRS008,2025-09-12,2025-10-20,Completed,3.68,66
PRG0006751,STU00383,MOD00060,CRS008,2025-09-16,2025-11-17,Not Started,5.89,1
PRG0006752,STU00383,MOD00061,CRS008,2025-09-15,2025-11-06,Completed,8.06,10
PRG0006753,STU00383,MOD00062,CRS008,2025-09-09,2025-09-16,Completed,3.99,74
PRG0006754,STU00383,MOD00063,CRS008,2025-09-23,2025-11-19,Completed,1.19,36
PRG0006755,STU00383,MOD00064,CRS008,2025-09-08,2025-10-30,Completed,6.73,57
PRG0006756,STU00384,MOD00137,CRS018,2026-01-06,2026-02-01,Completed,3.11,71
PRG0006757,STU00384,MOD00138,CRS018,2025-12-29,2026-03-16,Completed,3.99,83
PRG0006758,STU00384,MOD00139,CRS018,2026-01-12,2026-02-02,Not Started,3.28,11
PRG0006759,STU00384,MOD00140,CRS018,2026-01-04,2026-03-17,Completed,4.54,0
PRG0006760,STU00384,MOD00141,CRS018,2026-01-14,2026-01-19,Not Started,14.17,3
PRG0006761,STU00384,MOD00142,CRS018,2026-01-10,2026-03-05,Not Started,7.7,14
PRG0006762,STU00384,MOD00143,CRS018,2025-12-28,2026-03-10,In Progress,3.42,63
PRG0006763,STU00384,MOD00144,CRS018,2025-12-28,2026-02-27,Completed,1.37,73
PRG0006764,STU00384,MOD00129,CRS017,2025-10-23,2025-11-01,In Progress,4.0,22
PRG0006765,STU00384,MOD00130,CRS017,2025-10-16,2025-12-01,In Progress,11.23,61
PRG0006766,STU00384,MOD00131,CRS017,2025-10-13,2025-12-30,In Progress,2.63,11
PRG0006767,STU00384,MOD00132,CRS017,2025-10-19,2025-12-05,Completed,3.02,52
PRG0006768,STU00384,MOD00133,CRS017,2025-10-18,2025-12-11,Completed,6.05,29
PRG0006769,STU00384,MOD00134,CRS017,2025-10-28,2025-12-15,Completed,9.7,15
PRG0006770,STU00384,MOD00135,CRS017,2025-11-03,2025-10-30,Completed,9.79,16
PRG0006771,STU00384,MOD00136,CRS017,2025-10-30,2025-12-22,Completed,3.43,78
PRG0006772,STU00384,MOD00153,CRS020,2025-07-01,2025-07-12,Completed,3.94,99
PRG0006773,STU00384,MOD00154,CRS020,2025-06-18,2025-07-15,Completed,14.38,31
PRG0006774,STU00384,MOD00158,CRS020,2025-06-10,2025-06-20,In Progress,5.75,6
PRG0006775,STU00385,MOD00089,CRS012,2026-03-25,2026-05-05,In Progress,13.55,64
PRG0006776,STU00385,MOD00090,CRS012,2026-02-26,2026-03-02,In Progress,9.25,2
PRG0006777,STU00385,MOD00091,CRS012,2026-03-25,2026-04-17,Completed,3.74,45
PRG0006778,STU00385,MOD00092,CRS012,2026-03-11,2026-05-17,Completed,1.14,10
PRG0006779,STU00385,MOD00093,CRS012,2026-03-26,2026-03-26,Completed,10.82,40
PRG0006780,STU00385,MOD00094,CRS012,2026-03-07,2026-02-28,Not Started,12.15,15
PRG0006781,STU00385,MOD00096,CRS012,2026-03-08,2026-05-03,In Progress,9.69,18
PRG0006782,STU00385,MOD00033,CRS005,2025-05-04,2025-06-11,Not Started,2.16,22
PRG0006783,STU00385,MOD00034,CRS005,2025-05-14,2025-07-01,In Progress,2.58,30
PRG0006784,STU00385,MOD00035,CRS005,2025-05-14,2025-05-31,Completed,12.78,39
PRG0006785,STU00385,MOD00036,CRS005,2025-04-18,2025-04-30,Completed,3.44,41
PRG0006786,STU00385,MOD00037,CRS005,2025-05-18,2025-06-06,Completed,2.74,91
PRG0006787,STU00385,MOD00038,CRS005,2025-04-23,2025-07-01,In Progress,4.2,98
PRG0006788,STU00385,MOD00039,CRS005,2025-05-11,2025-06-11,Completed,1.11,9
PRG0006789,STU00385,MOD00040,CRS005,2025-04-20,2025-07-09,In Progress,6.71,62
PRG0006790,STU00385,MOD00145,CRS019,2026-04-08,2026-05-11,Completed,1.49,32
PRG0006791,STU00385,MOD00146,CRS019,2026-04-01,2026-05-06,In Progress,6.83,36
PRG0006792,STU00385,MOD00147,CRS019,2026-03-21,2026-04-05,In Progress,9.8,28
PRG0006793,STU00385,MOD00148,CRS019,2026-04-05,2026-04-24,In Progress,1.82,86
PRG0006794,STU00385,MOD00149,CRS019,2026-03-27,2026-04-27,In Progress,2.07,77
PRG0006795,STU00385,MOD00151,CRS019,2026-04-07,2026-04-11,In Progress,2.02,77
PRG0006796,STU00385,MOD00152,CRS019,2026-03-28,2026-06-14,Completed,2.17,27
PRG0006797,STU00385,MOD00067,CRS009,2025-10-15,2025-11-20,Completed,7.41,85
PRG0006798,STU00386,MOD00148,CRS019,2026-01-09,2026-02-15,In Progress,2.69,31
PRG0006799,STU00386,MOD00150,CRS019,2025-12-19,2026-02-16,In Progress,5.02,64
PRG0006800,STU00386,MOD00152,CRS019,2025-12-29,2026-03-18,In Progress,4.1,17
PRG0006801,STU00387,MOD00017,CRS003,2026-04-02,2026-05-16,In Progress,3.05,34
PRG0006802,STU00387,MOD00018,CRS003,2026-04-12,2026-04-11,Completed,2.41,2
PRG0006803,STU00387,MOD00019,CRS003,2026-04-21,2026-05-27,Completed,8.8,100
PRG0006804,STU00387,MOD00020,CRS003,2026-04-25,2026-06-16,Completed,4.2,19
PRG0006805,STU00387,MOD00021,CRS003,2026-04-26,2026-04-02,Completed,3.05,34
PRG0006806,STU00387,MOD00022,CRS003,2026-04-08,2026-06-17,In Progress,4.39,97
PRG0006807,STU00387,MOD00023,CRS003,2026-04-01,2026-06-29,Completed,4.36,7
PRG0006808,STU00387,MOD00024,CRS003,2026-04-06,2026-04-28,Completed,5.97,6
PRG0006809,STU00387,MOD00081,CRS011,2025-12-26,2025-12-21,In Progress,3.22,24
PRG0006810,STU00387,MOD00082,CRS011,2026-01-15,2025-12-24,Completed,4.39,93
PRG0006811,STU00387,MOD00083,CRS011,2025-12-25,2026-01-12,In Progress,2.51,49
PRG0006812,STU00387,MOD00084,CRS011,2026-01-16,2026-01-31,In Progress,11.77,47
PRG0006813,STU00387,MOD00085,CRS011,2026-01-18,2026-02-06,In Progress,6.77,38
PRG0006814,STU00387,MOD00086,CRS011,2025-12-30,2026-02-07,In Progress,3.57,56
PRG0006815,STU00387,MOD00087,CRS011,2025-12-26,2026-01-18,Completed,9.43,98
PRG0006816,STU00387,MOD00088,CRS011,2025-12-21,2025-12-23,Completed,2.23,69
PRG0006817,STU00388,MOD00025,CRS004,2025-12-01,2026-01-16,Completed,7.63,23
PRG0006818,STU00388,MOD00026,CRS004,2025-12-06,2025-11-22,In Progress,6.38,61
PRG0006819,STU00388,MOD00027,CRS004,2025-12-17,2026-01-25,Completed,7.24,25
PRG0006820,STU00388,MOD00028,CRS004,2025-12-17,2025-11-30,Completed,6.34,46
PRG0006821,STU00388,MOD00029,CRS004,2025-12-08,2026-02-16,Completed,6.05,81
PRG0006822,STU00388,MOD00030,CRS004,2025-11-20,2026-01-17,In Progress,3.73,53
PRG0006823,STU00388,MOD00031,CRS004,2025-11-30,2026-02-15,In Progress,5.16,0
PRG0006824,STU00388,MOD00032,CRS004,2025-12-19,2025-12-11,Completed,7.11,81
PRG0006825,STU00388,MOD00078,CRS010,2026-03-19,2026-03-20,Completed,5.43,84
PRG0006826,STU00388,MOD00080,CRS010,2026-03-27,2026-05-29,Not Started,4.1,36
PRG0006827,STU00388,MOD00009,CRS002,2025-12-15,2026-01-06,Not Started,4.14,63
PRG0006828,STU00388,MOD00010,CRS002,2025-12-08,2025-12-09,Completed,8.86,32
PRG0006829,STU00388,MOD00013,CRS002,2025-12-18,2026-01-03,In Progress,8.18,10
PRG0006830,STU00388,MOD00097,CRS013,2026-03-30,2026-04-24,In Progress,7.84,23
