assessment_id,student_id,module_id,course_id,attempt_number,score,max_score,assessment_date,time_taken_minutes,passed
ASS0008091,STU00390,MOD00099,CRS013,2,57,100,2025-10-12,55,True
ASS0008092,STU00390,MOD00100,CRS013,1,76,100,2025-10-28,24,False
ASS0008093,STU00390,MOD00101,CRS013,1,82,100,2025-09-05,21,True
ASS0008094,STU00390,MOD00101,CRS013,2,38,100,2025-09-06,31,False
ASS0008095,STU00390,MOD00101,CRS013,3,65,100,2025-09-08,15,True
ASS0008096,STU00390,MOD00103,CRS013,1,69,100,2025-09-28,41,True
ASS0008097,STU00390,MOD00103,CRS013,2,52,100,2025-09-25,39,False
ASS0008098,STU00390,MOD00009,CRS002,1,35,100,2025-09-01,20,True
ASS0008099,STU00390,MOD00009,CRS002,2,100,100,2025-08-29,55,True
ASS0008100,STU00390,MOD00011,CRS002,1,76,100,2025-10-25,21,False
ASS0008101,STU00390,MOD00011,CRS002,2,85,100,2025-10-25,12,False
ASS0008102,STU00390,MOD00011,CRS002,3,82,100,2025-10-25,59,True
ASS0008103,STU00390,MOD00012,CRS002,1,62,100,2025-09-12,21,True
ASS0008104,STU00390,MOD00015,CRS002,1,87,100,2025-08-18,16,False
ASS0008105,STU00390,MOD00015,CRS002,2,83,100,2025-08-18,59,True
ASS0008106,STU00390,MOD00015,CRS002,3,94,100,2025-08-17,51,True
ASS0008107,STU00390,MOD00074,CRS010,1,68,100,2025-09-19,55,True
ASS0008108,STU00390,MOD00074,CRS010,2,53,100,2025-09-21,51,True
ASS0008109,STU00390,MOD00076,CRS010,1,81,100,2025-09-24,27,True
ASS0008110,STU00390,MOD00077,CRS010,1,68,100,2025-08-27,43,True
ASS0008111,STU00390,MOD00077,CRS010,2,72,100,2025-08-26,49,True
ASS0008112,STU00390,MOD00078,CRS010,1,64,100,2025-09-07,56,True
ASS0008113,STU00390,MOD00078,CRS010,2,67,100,2025-09-11,53,False
ASS0008114,STU00390,MOD00078,CRS010,3,85,100,2025-09-10,43,True
ASS0008115,STU00390,MOD00079,CRS010,1,67,100,2025-09-26,31,True
ASS0008116,STU00390,MOD00080,CRS010,1,62,100,2025-10-23,16,True
ASS0008117,STU00390,MOD00139,CRS018,1,52,100,2026-02-28,56,True
ASS0008118,STU00391,MOD00115,CRS015,1,72,100,2025-11-23,57,True
ASS0008119,STU00391,MOD00116,CRS015,1,50,100,2025-10-25,50,True
ASS0008120,STU00391,MOD00116,CRS015,2,34,100,2025-10-27,55,True
ASS0008121,STU00391,MOD00116,CRS015,3,61,100,2025-10-23,32,True
ASS0008122,STU00391,MOD00152,CRS019,1,56,100,2026-03-23,47,True
ASS0008123,STU00391,MOD00152,CRS019,2,69,100,2026-03-24,19,True
ASS0008124,STU00391,MOD00129,CRS017,1,39,100,2026-02-02,26,False
ASS0008125,STU00391,MOD00129,CRS017,2,83,100,2026-02-07,54,True
ASS0008126,STU00391,MOD00129,CRS017,3,58,100,2026-02-07,52,True
ASS0008127,STU00391,MOD00131,CRS017,1,91,100,2026-02-09,15,True
ASS0008128,STU00391,MOD00132,CRS017,1,52,100,2026-03-18,24,True
ASS0008129,STU00391,MOD00132,CRS017,2,67,100,2026-03-21,43,True
ASS0008130,STU00391,MOD00132,CRS017,3,52,100,2026-03-16,59,True
ASS0008131,STU00391,MOD00134,CRS017,1,74,100,2026-01-27,41,True
ASS0008132,STU00391,MOD00134,CRS017,2,91,100,2026-01-30,28,True
ASS0008133,STU00391,MOD00022,CRS003,1,92,100,2026-03-29,19,True
ASS0008134,STU00391,MOD00024,CRS003,1,62,100,2026-01-27,52,True
ASS0008135,STU00392,MOD00121,CRS016,1,40,100,2026-01-23,19,True
ASS0008136,STU00392,MOD00121,CRS016,2,88,100,2026-01-23,15,True
ASS0008137,STU00392,MOD00124,CRS016,1,32,100,2026-02-27,46,True
ASS0008138,STU00392,MOD00124,CRS016,2,89,100,2026-02-25,44,False
ASS0008139,STU00392,MOD00124,CRS016,3,76,100,2026-02-25,29,True
ASS0008140,STU00392,MOD00125,CRS016,1,76,100,2026-03-19,39,False
ASS0008141,STU00392,MOD00126,CRS016,1,92,100,2026-01-22,37,True
ASS0008142,STU00392,MOD00128,CRS016,1,76,100,2026-02-23,17,True
ASS0008143,STU00392,MOD00128,CRS016,2,53,100,2026-02-24,21,True
ASS0008144,STU00392,MOD00128,CRS016,3,85,100,2026-02-27,21,True
ASS0008145,STU00393,MOD00137,CRS018,1,57,100,2026-04-02,43,True
ASS0008146,STU00393,MOD00137,CRS018,2,53,100,2026-03-31,48,True
ASS0008147,STU00393,MOD00137,CRS018,3,56,100,2026-03-31,48,True
ASS0008148,STU00393,MOD00143,CRS018,1,79,100,2026-04-30,33,True
ASS0008149,STU00393,MOD00144,CRS018,1,82,100,2026-03-08,25,True
ASS0008150,STU00393,MOD00144,CRS018,2,52,100,2026-03-04,16,True
ASS0008151,STU00394,MOD00098,CRS013,1,34,100,2025-10-24,51,True
ASS0008152,STU00394,MOD00098,CRS013,2,31,100,2025-10-24,15,False
ASS0008153,STU00394,MOD00098,CRS013,3,97,100,2025-10-22,45,True
ASS0008154,STU00394,MOD00100,CRS013,1,76,100,2025-09-26,57,False
ASS0008155,STU00394,MOD00100,CRS013,2,36,100,2025-09-28,26,True
ASS0008156,STU00394,MOD00100,CRS013,3,64,100,2025-09-28,58,True
ASS0008157,STU00394,MOD00103,CRS013,1,76,100,2025-11-03,26,True
ASS0008158,STU00394,MOD00103,CRS013,2,72,100,2025-11-02,14,True
ASS0008159,STU00394,MOD00103,CRS013,3,97,100,2025-11-01,17,True
ASS0008160,STU00394,MOD00104,CRS013,1,85,100,2025-09-23,34,True
ASS0008161,STU00394,MOD00104,CRS013,2,62,100,2025-09-21,11,True
ASS0008162,STU00395,MOD00033,CRS005,1,82,100,2026-01-06,31,True
ASS0008163,STU00395,MOD00035,CRS005,1,73,100,2026-03-07,17,True
ASS0008164,STU00395,MOD00035,CRS005,2,54,100,2026-03-10,60,True
ASS0008165,STU00395,MOD00036,CRS005,1,48,100,2026-02-18,50,True
ASS0008166,STU00395,MOD00036,CRS005,2,66,100,2026-02-23,28,True
ASS0008167,STU00395,MOD00036,CRS005,3,52,100,2026-02-23,19,True
ASS0008168,STU00395,MOD00037,CRS005,1,69,100,2026-03-12,17,True
ASS0008169,STU00395,MOD00038,CRS005,1,52,100,2026-01-12,19,True
ASS0008170,STU00395,MOD00038,CRS005,2,85,100,2026-01-07,39,True
ASS0008171,STU00395,MOD00122,CRS016,1,85,100,2025-07-10,38,True
ASS0008172,STU00395,MOD00126,CRS016,1,49,100,2025-08-22,44,True
ASS0008173,STU00395,MOD00126,CRS016,2,72,100,2025-08-23,21,True
ASS0008174,STU00395,MOD00128,CRS016,1,58,100,2025-07-10,38,True
ASS0008175,STU00395,MOD00128,CRS016,2,79,100,2025-07-09,58,True
ASS0008176,STU00396,MOD00054,CRS007,1,54,100,2025-11-04,57,True
ASS0008177,STU00396,MOD00138,CRS018,1,54,100,2026-03-12,23,True
ASS0008178,STU00396,MOD00138,CRS018,2,75,100,2026-03-12,19,True
ASS0008179,STU00396,MOD00138,CRS018,3,70,100,2026-03-12,53,True
ASS0008180,STU00396,MOD00139,CRS018,1,78,100,2026-01-12,13,False
ASS0008181,STU00396,MOD00140,CRS018,1,50,100,2026-02-04,35,True
ASS0008182,STU00396,MOD00140,CRS018,2,73,100,2026-02-02,49,False
ASS0008183,STU00396,MOD00142,CRS018,1,34,100,2026-03-02,53,True
ASS0008184,STU00396,MOD00142,CRS018,2,98,100,2026-02-28,19,True
ASS0008185,STU00396,MOD00132,CRS017,1,64,100,2026-02-11,31,False
ASS0008186,STU00396,MOD00134,CRS017,1,57,100,2026-05-03,20,False
ASS0008187,STU00396,MOD00061,CRS008,1,38,100,2025-06-17,49,True
ASS0008188,STU00396,MOD00061,CRS008,2,83,100,2025-06-13,43,False
ASS0008189,STU00396,MOD00147,CRS019,1,94,100,2025-07-17,18,False
ASS0008190,STU00396,MOD00148,CRS019,1,38,100,2025-07-08,19,True
ASS0008191,STU00396,MOD00148,CRS019,2,68,100,2025-07-10,57,False
ASS0008192,STU00397,MOD00106,CRS014,1,73,100,2025-05-25,38,False
ASS0008193,STU00397,MOD00106,CRS014,2,41,100,2025-05-24,56,True
ASS0008194,STU00397,MOD00106,CRS014,3,51,100,2025-05-24,59,True
ASS0008195,STU00397,MOD00089,CRS012,1,92,100,2025-12-22,10,True
ASS0008196,STU00397,MOD00090,CRS012,1,64,100,2025-10-07,28,True
ASS0008197,STU00397,MOD00092,CRS012,1,47,100,2025-12-19,26,True
ASS0008198,STU00397,MOD00092,CRS012,2,33,100,2025-12-19,16,True
ASS0008199,STU00397,MOD00092,CRS012,3,92,100,2025-12-18,28,True
ASS0008200,STU00397,MOD00093,CRS012,1,64,100,2025-11-05,13,True
ASS0008201,STU00397,MOD00093,CRS012,2,51,100,2025-11-06,60,True
ASS0008202,STU00397,MOD00093,CRS012,3,50,100,2025-11-08,32,True
ASS0008203,STU00397,MOD00094,CRS012,1,41,100,2025-10-10,58,False
ASS0008204,STU00397,MOD00094,CRS012,2,82,100,2025-10-08,51,True
ASS0008205,STU00397,MOD00094,CRS012,3,69,100,2025-10-08,24,False
ASS0008206,STU00397,MOD00096,CRS012,1,74,100,2025-10-27,43,True
ASS0008207,STU00397,MOD00096,CRS012,2,40,100,2025-10-30,22,True
ASS0008208,STU00397,MOD00096,CRS012,3,96,100,2025-10-30,15,True
ASS0008209,STU00397,MOD00148,CRS019,1,92,100,2025-08-28,43,True
ASS0008210,STU00397,MOD00150,CRS019,1,65,100,2025-09-27,60,False
ASS0008211,STU00397,MOD00151,CRS019,1,82,100,2025-08-28,55,False
ASS0008212,STU00397,MOD00049,CRS007,1,40,100,2025-10-04,50,True
ASS0008213,STU00397,MOD00049,CRS007,2,72,100,2025-10-04,13,True
ASS0008214,STU00397,MOD00051,CRS007,1,32,100,2025-09-23,43,True
ASS0008215,STU00397,MOD00051,CRS007,2,38,100,2025-09-21,15,False
ASS0008216,STU00397,MOD00051,CRS007,3,64,100,2025-09-21,60,True
ASS0008217,STU00397,MOD00053,CRS007,1,49,100,2025-09-27,50,False
ASS0008218,STU00397,MOD00053,CRS007,2,49,100,2025-09-30,21,True
ASS0008219,STU00397,MOD00053,CRS007,3,81,100,2025-09-28,49,True
ASS0008220,STU00398,MOD00154,CRS020,1,93,100,2025-08-31,57,True
ASS0008221,STU00398,MOD00155,CRS020,1,82,100,2025-09-20,20,True
ASS0008222,STU00398,MOD00036,CRS005,1,76,100,2025-10-20,33,True
ASS0008223,STU00398,MOD00036,CRS005,2,54,100,2025-10-17,24,False
ASS0008224,STU00398,MOD00036,CRS005,3,72,100,2025-10-17,60,True
ASS0008225,STU00398,MOD00038,CRS005,1,87,100,2025-09-12,39,False
ASS0008226,STU00398,MOD00038,CRS005,2,90,100,2025-09-12,45,True
ASS0008227,STU00398,MOD00038,CRS005,3,84,100,2025-09-11,38,True
ASS0008228,STU00398,MOD00040,CRS005,1,91,100,2025-10-21,10,True
ASS0008229,STU00399,MOD00034,CRS005,1,63,100,2026-05-15,34,True
ASS0008230,STU00399,MOD00035,CRS005,1,77,100,2026-06-16,32,True
ASS0008231,STU00399,MOD00039,CRS005,1,70,100,2026-06-12,48,False
ASS0008232,STU00399,MOD00039,CRS005,2,80,100,2026-06-13,38,True
ASS0008233,STU00399,MOD00039,CRS005,3,50,100,2026-06-15,24,True
ASS0008234,STU00399,MOD00040,CRS005,1,79,100,2026-05-23,12,True
ASS0008235,STU00399,MOD00018,CRS003,1,51,100,2026-03-22,25,True
ASS0008236,STU00399,MOD00019,CRS003,1,56,100,2026-04-15,21,False
ASS0008237,STU00399,MOD00020,CRS003,1,56,100,2026-02-24,18,True
ASS0008238,STU00399,MOD00020,CRS003,2,36,100,2026-02-26,46,True
ASS0008239,STU00399,MOD00020,CRS003,3,96,100,2026-02-23,29,True
ASS0008240,STU00399,MOD00021,CRS003,1,60,100,2026-02-26,22,True
ASS0008241,STU00399,MOD00021,CRS003,2,67,100,2026-02-26,43,False
ASS0008242,STU00399,MOD00022,CRS003,1,88,100,2026-03-01,54,True
ASS0008243,STU00399,MOD00023,CRS003,1,54,100,2026-04-21,35,False
ASS0008244,STU00399,MOD00023,CRS003,2,54,100,2026-04-24,30,True
ASS0008245,STU00399,MOD00023,CRS003,3,76,100,2026-04-20,14,True
ASS0008246,STU00399,MOD00024,CRS003,1,63,100,2026-03-31,43,True
ASS0008247,STU00399,MOD00024,CRS003,2,62,100,2026-03-28,43,True
ASS0008248,STU00399,MOD00024,CRS003,3,81,100,2026-03-28,39,False
ASS0008249,STU00399,MOD00025,CRS004,1,51,100,2026-05-10,12,True
ASS0008250,STU00399,MOD00026,CRS004,1,45,100,2026-03-21,51,True
ASS0008251,STU00399,MOD00026,CRS004,2,78,100,2026-03-21,10,True
ASS0008252,STU00399,MOD00026,CRS004,3,90,100,2026-03-19,21,True
ASS0008253,STU00399,MOD00027,CRS004,1,43,100,2026-05-14,34,True
ASS0008254,STU00399,MOD00027,CRS004,2,73,100,2026-05-11,19,True
ASS0008255,STU00399,MOD00028,CRS004,1,66,100,2026-02-13,54,False
ASS0008256,STU00399,MOD00028,CRS004,2,75,100,2026-02-14,14,True
ASS0008257,STU00400,MOD00074,CRS010,1,71,100,2026-04-07,60,False
ASS0008258,STU00400,MOD00074,CRS010,2,69,100,2026-04-08,11,False
ASS0008259,STU00400,MOD00074,CRS010,3,65,100,2026-04-05,37,True
ASS0008260,STU00400,MOD00075,CRS010,1,90,100,2026-04-05,12,True
ASS0008261,STU00400,MOD00075,CRS010,2,84,100,2026-04-08,40,True
ASS0008262,STU00400,MOD00076,CRS010,1,81,100,2026-05-10,48,True
ASS0008263,STU00400,MOD00077,CRS010,1,79,100,2026-04-13,50,True
ASS0008264,STU00400,MOD00077,CRS010,2,99,100,2026-04-13,23,False
ASS0008265,STU00400,MOD00078,CRS010,1,52,100,2026-04-24,49,True
ASS0008266,STU00400,MOD00078,CRS010,2,42,100,2026-04-25,30,True
ASS0008267,STU00400,MOD00078,CRS010,3,68,100,2026-04-23,43,True
ASS0008268,STU00401,MOD00119,CRS015,1,55,100,2026-02-09,31,True
ASS0008269,STU00401,MOD00119,CRS015,2,86,100,2026-02-10,54,True
ASS0008270,STU00401,MOD00119,CRS015,3,91,100,2026-02-12,33,True
ASS0008271,STU00401,MOD00121,CRS016,1,86,100,2025-09-15,24,True
ASS0008272,STU00401,MOD00121,CRS016,2,84,100,2025-09-14,54,False
ASS0008273,STU00401,MOD00123,CRS016,1,66,100,2025-08-23,58,True
ASS0008274,STU00401,MOD00125,CRS016,1,87,100,2025-07-07,46,True
ASS0008275,STU00401,MOD00126,CRS016,1,89,100,2025-08-24,15,True
ASS0008276,STU00401,MOD00126,CRS016,2,75,100,2025-08-21,56,True
ASS0008277,STU00401,MOD00126,CRS016,3,82,100,2025-08-19,36,True
ASS0008278,STU00401,MOD00001,CRS001,1,56,100,2026-05-07,41,True
ASS0008279,STU00401,MOD00003,CRS001,1,57,100,2026-03-29,42,True
ASS0008280,STU00401,MOD00003,CRS001,2,58,100,2026-03-26,21,False
ASS0008281,STU00401,MOD00003,CRS001,3,74,100,2026-03-28,48,True
ASS0008282,STU00401,MOD00004,CRS001,1,40,100,2026-05-20,45,True
ASS0008283,STU00401,MOD00004,CRS001,2,39,100,2026-05-17,59,False
ASS0008284,STU00401,MOD00004,CRS001,3,82,100,2026-05-20,35,True
ASS0008285,STU00402,MOD00131,CRS017,1,71,100,2025-06-14,53,True
ASS0008286,STU00402,MOD00131,CRS017,2,67,100,2025-06-16,13,False
ASS0008287,STU00402,MOD00131,CRS017,3,97,100,2025-06-16,24,True
ASS0008288,STU00402,MOD00132,CRS017,1,56,100,2025-07-12,16,True
ASS0008289,STU00402,MOD00133,CRS017,1,66,100,2025-07-02,28,True
ASS0008290,STU00402,MOD00134,CRS017,1,43,100,2025-06-07,13,True
ASS0008291,STU00402,MOD00134,CRS017,2,66,100,2025-06-05,24,True
ASS0008292,STU00402,MOD00134,CRS017,3,100,100,2025-06-04,31,True
ASS0008293,STU00402,MOD00135,CRS017,1,70,100,2025-08-12,19,True
ASS0008294,STU00402,MOD00135,CRS017,2,61,100,2025-08-12,29,False
ASS0008295,STU00402,MOD00135,CRS017,3,62,100,2025-08-16,48,True
ASS0008296,STU00402,MOD00136,CRS017,1,64,100,2025-07-12,43,True
ASS0008297,STU00402,MOD00065,CRS009,1,85,100,2026-01-04,59,False
ASS0008298,STU00402,MOD00065,CRS009,2,56,100,2026-01-04,57,True
ASS0008299,STU00402,MOD00065,CRS009,3,84,100,2026-01-07,12,False
ASS0008300,STU00402,MOD00067,CRS009,1,35,100,2026-03-08,34,True
ASS0008301,STU00402,MOD00067,CRS009,2,86,100,2026-03-09,33,False
ASS0008302,STU00402,MOD00070,CRS009,1,50,100,2026-02-18,48,True
ASS0008303,STU00402,MOD00139,CRS018,1,82,100,2026-03-24,18,True
ASS0008304,STU00402,MOD00139,CRS018,2,52,100,2026-03-23,14,True
ASS0008305,STU00402,MOD00143,CRS018,1,91,100,2026-03-29,23,True
ASS0008306,STU00402,MOD00122,CRS016,1,39,100,2025-12-18,44,True
ASS0008307,STU00402,MOD00122,CRS016,2,86,100,2025-12-17,54,False
ASS0008308,STU00402,MOD00126,CRS016,1,72,100,2025-12-12,20,True
ASS0008309,STU00402,MOD00126,CRS016,2,44,100,2025-12-16,33,True
ASS0008310,STU00402,MOD00126,CRS016,3,71,100,2025-12-17,55,True
ASS0008311,STU00402,MOD00128,CRS016,1,74,100,2025-12-23,28,True
ASS0008312,STU00402,MOD00128,CRS016,2,94,100,2025-12-22,28,True
ASS0008313,STU00402,MOD00033,CRS005,1,53,100,2026-04-28,47,True
ASS0008314,STU00402,MOD00033,CRS005,2,95,100,2026-05-01,23,True
ASS0008315,STU00402,MOD00034,CRS005,1,84,100,2026-05-06,27,True
ASS0008316,STU00402,MOD00034,CRS005,2,65,100,2026-05-08,50,True
ASS0008317,STU00402,MOD00036,CRS005,1,49,100,2026-05-15,29,True
ASS0008318,STU00402,MOD00036,CRS005,2,87,100,2026-05-13,33,True
ASS0008319,STU00402,MOD00037,CRS005,1,70,100,2026-05-29,19,True
ASS0008320,STU00402,MOD00037,CRS005,2,63,100,2026-05-29,19,True
ASS0008321,STU00402,MOD00038,CRS005,1,68,100,2026-06-17,13,True
ASS0008322,STU00402,MOD00038,CRS005,2,84,100,2026-06-19,21,False
ASS0008323,STU00402,MOD00038,CRS005,3,91,100,2026-06-17,17,True
ASS0008324,STU00402,MOD00039,CRS005,1,59,100,2026-05-07,60,True
ASS0008325,STU00403,MOD00041,CRS006,1,30,100,2026-06-01,58,True
ASS0008326,STU00403,MOD00041,CRS006,2,60,100,2026-05-30,36,True
ASS0008327,STU00403,MOD00041,CRS006,3,72,100,2026-06-03,45,True
ASS0008328,STU00403,MOD00009,CRS002,1,62,100,2026-03-11,18,True
ASS0008329,STU00403,MOD00014,CRS002,1,91,100,2026-03-17,29,True
ASS0008330,STU00403,MOD00016,CRS002,1,89,100,2026-02-17,45,True
ASS0008331,STU00403,MOD00076,CRS010,1,56,100,2025-09-01,44,False
ASS0008332,STU00403,MOD00076,CRS010,2,80,100,2025-08-31,17,True
ASS0008333,STU00403,MOD00078,CRS010,1,48,100,2025-08-03,13,True
ASS0008334,STU00403,MOD00078,CRS010,2,96,100,2025-07-30,41,True
ASS0008335,STU00404,MOD00001,CRS001,1,79,100,2025-11-30,53,False
ASS0008336,STU00404,MOD00002,CRS001,1,59,100,2025-10-14,41,True
ASS0008337,STU00404,MOD00002,CRS001,2,49,100,2025-10-16,33,False
ASS0008338,STU00404,MOD00002,CRS001,3,52,100,2025-10-12,45,False
ASS0008339,STU00404,MOD00003,CRS001,1,51,100,2025-12-04,42,True
ASS0008340,STU00404,MOD00003,CRS001,2,80,100,2025-12-05,38,False
ASS0008341,STU00404,MOD00004,CRS001,1,86,100,2025-11-14,40,True
ASS0008342,STU00404,MOD00006,CRS001,1,61,100,2025-11-24,31,True
ASS0008343,STU00404,MOD00006,CRS001,2,86,100,2025-11-27,34,False
ASS0008344,STU00404,MOD00006,CRS001,3,92,100,2025-11-24,49,True
ASS0008345,STU00404,MOD00008,CRS001,1,77,100,2025-10-26,34,True
ASS0008346,STU00404,MOD00021,CRS003,1,68,100,2026-04-24,33,True
ASS0008347,STU00404,MOD00021,CRS003,2,35,100,2026-04-27,60,True
ASS0008348,STU00404,MOD00021,CRS003,3,53,100,2026-04-28,60,False
ASS0008349,STU00404,MOD00098,CRS013,1,69,100,2026-02-24,37,False
ASS0008350,STU00404,MOD00098,CRS013,2,48,100,2026-02-22,31,True
ASS0008351,STU00404,MOD00098,CRS013,3,100,100,2026-02-22,36,True
ASS0008352,STU00404,MOD00100,CRS013,1,73,100,2026-03-02,20,True
ASS0008353,STU00404,MOD00100,CRS013,2,90,100,2026-02-26,29,True
ASS0008354,STU00404,MOD00100,CRS013,3,56,100,2026-02-25,28,True
ASS0008355,STU00404,MOD00102,CRS013,1,47,100,2026-01-07,14,False
ASS0008356,STU00404,MOD00102,CRS013,2,96,100,2026-01-06,59,True
ASS0008357,STU00404,MOD00104,CRS013,1,79,100,2026-01-02,33,True
ASS0008358,STU00404,MOD00104,CRS013,2,63,100,2026-01-02,52,True
ASS0008359,STU00404,MOD00067,CRS009,1,55,100,2026-04-29,38,False
ASS0008360,STU00404,MOD00071,CRS009,1,87,100,2026-05-08,50,True
ASS0008361,STU00404,MOD00071,CRS009,2,49,100,2026-05-07,18,True
ASS0008362,STU00404,MOD00071,CRS009,3,88,100,2026-05-08,35,True
ASS0008363,STU00405,MOD00097,CRS013,1,63,100,2025-09-29,42,True
ASS0008364,STU00405,MOD00098,CRS013,1,47,100,2025-09-02,28,True
ASS0008365,STU00405,MOD00098,CRS013,2,96,100,2025-09-04,59,True
ASS0008366,STU00405,MOD00099,CRS013,1,47,100,2025-08-09,24,True
ASS0008367,STU00405,MOD00099,CRS013,2,69,100,2025-08-10,47,False
ASS0008368,STU00405,MOD00100,CRS013,1,65,100,2025-09-01,40,True
ASS0008369,STU00405,MOD00100,CRS013,2,88,100,2025-08-31,37,True
ASS0008370,STU00405,MOD00100,CRS013,3,85,100,2025-09-04,42,True
ASS0008371,STU00405,MOD00102,CRS013,1,90,100,2025-08-22,27,True
ASS0008372,STU00405,MOD00102,CRS013,2,36,100,2025-08-24,47,True
ASS0008373,STU00405,MOD00102,CRS013,3,57,100,2025-08-22,33,True
ASS0008374,STU00405,MOD00103,CRS013,1,84,100,2025-09-01,57,True
ASS0008375,STU00405,MOD00103,CRS013,2,83,100,2025-09-03,45,True
ASS0008376,STU00405,MOD00103,CRS013,3,69,100,2025-08-31,11,True
ASS0008377,STU00405,MOD00104,CRS013,1,95,100,2025-09-02,31,True
ASS0008378,STU00405,MOD00058,CRS008,1,35,100,2025-09-18,36,False
ASS0008379,STU00405,MOD00058,CRS008,2,75,100,2025-09-19,60,True
ASS0008380,STU00405,MOD00058,CRS008,3,79,100,2025-09-19,45,True
ASS0008381,STU00405,MOD00059,CRS008,1,86,100,2025-10-09,55,True
ASS0008382,STU00405,MOD00064,CRS008,1,54,100,2025-09-22,16,True
ASS0008383,STU00405,MOD00064,CRS008,2,79,100,2025-09-24,13,True
ASS0008384,STU00405,MOD00153,CRS020,1,31,100,2026-05-28,24,True
ASS0008385,STU00405,MOD00153,CRS020,2,84,100,2026-05-29,49,True
ASS0008386,STU00405,MOD00153,CRS020,3,88,100,2026-05-29,20,False
ASS0008387,STU00405,MOD00154,CRS020,1,55,100,2026-05-30,30,False
ASS0008388,STU00406,MOD00154,CRS020,1,98,100,2026-03-20,18,True
ASS0008389,STU00406,MOD00137,CRS018,1,84,100,2025-08-30,10,False
ASS0008390,STU00406,MOD00137,CRS018,2,89,100,2025-09-01,24,True
ASS0008391,STU00406,MOD00141,CRS018,1,58,100,2025-10-11,39,True
ASS0008392,STU00406,MOD00020,CRS003,1,39,100,2025-06-18,24,False
ASS0008393,STU00406,MOD00020,CRS003,2,72,100,2025-06-17,47,True
ASS0008394,STU00406,MOD00022,CRS003,1,72,100,2025-07-02,30,True
ASS0008395,STU00406,MOD00022,CRS003,2,64,100,2025-07-02,45,False
ASS0008396,STU00406,MOD00022,CRS003,3,62,100,2025-07-02,11,True
ASS0008397,STU00406,MOD00041,CRS006,1,66,100,2025-05-10,21,True
ASS0008398,STU00406,MOD00041,CRS006,2,82,100,2025-05-12,35,True
ASS0008399,STU00406,MOD00042,CRS006,1,87,100,2025-07-21,31,True
ASS0008400,STU00406,MOD00042,CRS006,2,54,100,2025-07-21,21,False
ASS0008401,STU00406,MOD00042,CRS006,3,75,100,2025-07-23,52,True
ASS0008402,STU00406,MOD00044,CRS006,1,78,100,2025-06-05,48,True
ASS0008403,STU00406,MOD00045,CRS006,1,30,100,2025-07-01,52,False
ASS0008404,STU00406,MOD00045,CRS006,2,90,100,2025-06-27,10,True
ASS0008405,STU00406,MOD00045,CRS006,3,52,100,2025-06-29,39,True
ASS0008406,STU00406,MOD00046,CRS006,1,88,100,2025-06-22,47,True
ASS0008407,STU00406,MOD00046,CRS006,2,71,100,2025-06-24,32,False
ASS0008408,STU00406,MOD00046,CRS006,3,73,100,2025-06-20,28,True
ASS0008409,STU00406,MOD00048,CRS006,1,62,100,2025-07-29,33,True
ASS0008410,STU00406,MOD00048,CRS006,2,84,100,2025-07-25,14,True
ASS0008411,STU00406,MOD00048,CRS006,3,99,100,2025-07-25,13,True
ASS0008412,STU00407,MOD00064,CRS008,1,72,100,2026-01-27,21,True
ASS0008413,STU00407,MOD00064,CRS008,2,40,100,2026-01-30,58,True
ASS0008414,STU00407,MOD00064,CRS008,3,57,100,2026-01-27,14,True
ASS0008415,STU00408,MOD00082,CRS011,1,77,100,2025-11-17,46,True
ASS0008416,STU00408,MOD00083,CRS011,1,99,100,2025-09-25,32,True
ASS0008417,STU00408,MOD00084,CRS011,1,56,100,2025-09-12,21,True
ASS0008418,STU00408,MOD00085,CRS011,1,35,100,2025-10-31,33,False
ASS0008419,STU00408,MOD00085,CRS011,2,86,100,2025-10-30,26,True
ASS0008420,STU00408,MOD00086,CRS011,1,83,100,2025-09-04,36,True
ASS0008421,STU00408,MOD00087,CRS011,1,37,100,2025-09-10,48,False
ASS0008422,STU00408,MOD00087,CRS011,2,61,100,2025-09-14,22,True
ASS0008423,STU00408,MOD00121,CRS016,1,65,100,2025-10-02,45,True
ASS0008424,STU00408,MOD00121,CRS016,2,94,100,2025-09-30,43,True
ASS0008425,STU00408,MOD00122,CRS016,1,85,100,2025-10-11,60,True
ASS0008426,STU00408,MOD00127,CRS016,1,31,100,2025-10-13,50,True
ASS0008427,STU00408,MOD00127,CRS016,2,69,100,2025-10-13,20,False
ASS0008428,STU00408,MOD00128,CRS016,1,87,100,2025-08-16,47,False
ASS0008429,STU00408,MOD00128,CRS016,2,96,100,2025-08-14,39,True
ASS0008430,STU00408,MOD00097,CRS013,1,32,100,2025-07-22,34,True
ASS0008431,STU00408,MOD00097,CRS013,2,82,100,2025-07-22,19,True
ASS0008432,STU00408,MOD00097,CRS013,3,79,100,2025-07-21,35,True
ASS0008433,STU00408,MOD00099,CRS013,1,65,100,2025-07-21,60,True
ASS0008434,STU00408,MOD00099,CRS013,2,42,100,2025-07-23,16,True
ASS0008435,STU00408,MOD00099,CRS013,3,68,100,2025-07-18,12,True
ASS0008436,STU00408,MOD00100,CRS013,1,75,100,2025-06-16,57,True
ASS0008437,STU00408,MOD00100,CRS013,2,81,100,2025-06-15,10,True
ASS0008438,STU00408,MOD00100,CRS013,3,66,100,2025-06-19,35,True
